"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"19-Apr-2024","EQ","276.75","280.80","274.10","274.15","274.80","275.25","277.31","292.55","150.05","3,26,58,724","9,05,64,39,593.25","2,10,099"
"18-Apr-2024","EQ","286.00","287.70","273.35","283.15","275.00","274.15","280.17","292.55","150.05","3,41,36,482","9,56,39,77,809.95","2,89,044"
"16-Apr-2024","EQ","277.00","292.55","275.25","279.85","284.20","283.15","286.80","292.55","150.05","7,90,82,544","22,68,10,73,200.80","4,51,118"
"15-Apr-2024","EQ","269.10","282.95","267.10","265.70","281.10","279.85","277.60","284.95","150.05","7,50,63,828","20,83,80,77,295.80","4,69,381"
"12-Apr-2024","EQ","271.90","272.50","265.00","272.00","265.60","265.70","268.18","284.95","150.00","2,18,94,584","5,87,17,75,873.95","2,12,422"
"10-Apr-2024","EQ","269.95","273.20","269.15","268.95","272.10","272.00","271.99","284.95","150.00","1,11,37,195","3,02,91,72,199.10","86,426"
"09-Apr-2024","EQ","270.00","272.65","268.00","270.40","269.15","268.95","269.73","284.95","150.00","1,31,73,933","3,55,34,61,935.20","83,653"
"08-Apr-2024","EQ","267.55","272.00","266.60","267.95","270.10","270.40","269.10","284.95","150.00","1,30,11,300","3,50,13,76,948.70","1,02,531"
"05-Apr-2024","EQ","267.85","271.90","266.50","269.00","268.10","267.95","268.89","284.95","150.00","1,30,29,904","3,50,36,44,446.95","1,88,256"
"04-Apr-2024","EQ","278.65","278.65","265.35","275.35","269.50","269.00","270.38","284.95","150.00","2,46,24,383","6,65,78,78,376.35","2,58,419"
"03-Apr-2024","EQ","275.05","279.00","273.85","272.50","275.65","275.35","276.18","284.95","150.00","2,26,00,929","6,24,19,08,539.05","1,87,465"
"02-Apr-2024","EQ","270.10","274.05","269.45","269.90","272.55","272.50","271.80","284.95","150.00","1,44,39,120","3,92,44,83,153.30","80,413"
"01-Apr-2024","EQ","268.05","271.50","267.80","268.05","270.00","269.90","269.98","284.95","150.00","64,40,401","1,73,87,62,994.20","96,652"
"28-Mar-2024","EQ","262.45","271.00","261.95","261.75","268.50","268.05","267.34","284.95","146.50","1,88,88,942","5,04,98,51,448.30","1,32,751"
"27-Mar-2024","EQ","265.00","268.20","259.65","265.50","265.30","261.75","262.66","284.95","146.50","2,85,63,001","7,50,24,04,525.00","1,25,003"
"26-Mar-2024","EQ","261.65","267.90","259.30","263.25","265.25","265.50","265.32","284.95","146.50","1,08,30,926","2,87,36,21,596.65","93,743"
"22-Mar-2024","EQ","262.95","265.25","258.45","262.95","263.35","263.25","262.27","284.95","146.50","1,30,25,089","3,41,60,99,260.80","1,34,260"
"21-Mar-2024","EQ","264.70","266.95","262.35","263.85","263.15","262.95","263.84","284.95","146.50","1,21,63,200","3,20,91,60,040.95","1,36,453"
"20-Mar-2024","EQ","259.45","264.60","257.20","259.25","263.25","263.85","261.37","284.95","146.50","1,04,84,778","2,74,03,99,154.20","99,782"
"19-Mar-2024","EQ","262.00","263.95","256.65","261.60","259.05","259.25","259.81","284.95","146.50","87,58,348","2,27,54,97,063.45","91,436"
"18-Mar-2024","EQ","258.95","263.05","257.55","258.75","262.10","261.60","261.35","284.95","146.50","92,46,173","2,41,65,13,039.50","96,871"
