"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"25-Jun-2024","EQ","1,498.05","1,508.00","1,492.30","1,494.50","1,501.50","1,505.20","1,500.79","1,638.85","986.00","18,33,311","2,75,14,10,848.15","1,16,521"
"24-Jun-2024","EQ","1,475.05","1,502.90","1,475.05","1,467.25","1,496.40","1,494.50","1,493.30","1,638.85","986.00","37,26,155","5,56,42,84,348.55","1,28,529"
"21-Jun-2024","EQ","1,480.10","1,488.00","1,460.90","1,471.00","1,466.85","1,467.25","1,472.19","1,638.85","977.30","44,26,556","6,51,67,52,630.25","2,17,835"
"20-Jun-2024","EQ","1,487.95","1,487.95","1,467.00","1,504.00","1,477.00","1,471.00","1,475.59","1,638.85","977.30","41,68,375","6,15,08,20,394.75","2,26,904"
"19-Jun-2024","EQ","1,524.95","1,529.85","1,500.00","1,520.95","1,505.00","1,504.00","1,513.64","1,638.85","977.30","15,37,367","2,32,70,16,599.20","87,658"
"18-Jun-2024","EQ","1,522.60","1,522.85","1,510.20","1,516.00","1,518.00","1,520.95","1,517.71","1,638.85","977.30","14,78,241","2,24,35,41,300.60","55,280"
"14-Jun-2024","EQ","1,513.85","1,518.00","1,505.55","1,510.80","1,515.00","1,516.00","1,514.34","1,638.85","977.30","9,37,490","1,41,96,81,026.15","71,782"
"13-Jun-2024","EQ","1,514.60","1,514.60","1,498.00","1,506.85","1,510.00","1,510.80","1,507.38","1,638.85","977.30","14,12,477","2,12,91,33,008.70","75,717"
"12-Jun-2024","EQ","1,500.00","1,514.55","1,495.85","1,499.75","1,504.00","1,506.85","1,507.60","1,638.85","977.30","9,94,784","1,49,97,41,290.50","1,00,301"
"11-Jun-2024","EQ","1,524.00","1,525.00","1,497.35","1,513.10","1,501.60","1,499.75","1,507.09","1,638.85","977.30","14,41,589","2,17,26,04,680.10","65,017"
"10-Jun-2024","EQ","1,519.00","1,521.70","1,505.10","1,506.85","1,510.00","1,513.10","1,513.71","1,638.85","977.30","14,33,942","2,17,05,78,866.80","61,394"
"07-Jun-2024","EQ","1,479.90","1,510.10","1,472.15","1,472.70","1,506.70","1,506.85","1,498.09","1,638.85","977.30","34,04,664","5,10,04,95,605.75","1,19,589"
"06-Jun-2024","EQ","1,494.00","1,494.00","1,455.05","1,487.30","1,474.30","1,472.70","1,467.21","1,638.85","977.30","30,04,955","4,40,88,90,433.50","1,88,791"
"05-Jun-2024","EQ","1,449.70","1,490.00","1,432.00","1,429.85","1,485.00","1,487.30","1,476.29","1,638.85","977.30","24,87,724","3,67,25,91,073.05","1,27,616"
"04-Jun-2024","EQ","1,461.60","1,476.30","1,377.20","1,453.05","1,453.80","1,429.85","1,441.96","1,638.85","977.30","50,55,952","7,29,04,94,008.45","1,76,500"
"03-Jun-2024","EQ","1,496.50","1,498.00","1,451.00","1,459.80","1,455.20","1,453.05","1,464.30","1,638.85","977.30","18,55,318","2,71,67,48,904.90","1,13,939"
"31-May-2024","EQ","1,465.00","1,479.40","1,440.00","1,459.10","1,463.00","1,459.80","1,455.97","1,638.85","946.40","55,03,924","8,01,35,26,357.25","1,76,545"
